par_id,community,text,label
1570,hopeless,He said Eye Clinic started 1997 gave sight blind hope hopeless,1
4134,refugee, They eight million people ruthlessly held captive rule living misery  many forced refugee status depravity   Pentagon spokesman Navy Captain Jeff Davis said ,0
140,hopeless, It s bit chaotic week  stressful situation  It s one hopeless  helpless outlooks  It s hard explain lava right behind house s pretty surreal   Leilani Estates homeowner Jared McManus told Reuters ,0
4313,homeless,As little girl I cried walking streets Toronto I know help homeless people I began feel like little girl again saddened peoples hardships But one big difference I longer felt everything hopeless,1
817,poor-families, From personal story reallife encounters poor families workforce reporter Toh Yong Chuan suggested shifting focus away poor parents repeatedly make bad decisions children   Raising families poverty Focusing children last Thursday,1
9942,in-need,Very often people need may read newspapers access Internet even understand English told parliament last month They need people speak language people knock doors check see okay explain support plans them ,1
4383,homeless,Ng said worried fire yesterday may lead closures drive homeless even away ,0
8495,poor-families,Emphasizing freed poorest cycle poverty said government launched major antipoverty effort including Benazir Income Support Program supports millions poor families across country,1
6917,hopeless,At least penny finally dropped weatherdependent wind solar hopelessly unreliable  Ms Rudd recognised  provide reliable backup times wind nt blowing sun nt shining  urgently need subsidise doubling gasfired power plants ,0
4655,in-need,VATICAN CITY  Suffering empathizing others  reaching help restore dignity  attitude Christians must towards suffering need  Pope Francis said morning s Mass Vatican City  Casa Santa Marta commenting todays Gospel Luke dedicated narration resurrection son Nain Christ,1
266,in-need,As Briggs  Stratton celebrates 110th anniversary better way reaffirm commitment Milwaukee community giving 1 million children need pediatric care We fortunate one nations top pediatric hospitals within community Briggs  Stratton stands firm commitment extend support future,1
4741,vulnerable,Meanwhile  fulltime jobs rapidly disappearing casualisation outsourcing rise  job security become something nostalgic  skill shortages filled vulnerable temporary work visa holders whose exploitation become  national disgrace   wage growth continues stagnate  average executive salary worker s pay gap grows wider ,0
3399,refugee,For refugees begging new life feeling Christmas luxury cannot afford shadow longstanding conflict,1
33,disabled,As well learning many new aspects sports leadership Arshad said learned fast developing countries used sports development tool effort disabled disadvantaged left behind back time,1
533,disabled,Embassy Sri Lanka Lebanon together Ministry Law  Order  Southern Development Department Police Sri Lanka organized  Chamathkaraye Sathkaraya  Contemporary Sri Lankan art exhibition Lebanon facilitate young disabled artist Pradeep De Silva  former subinspector determined assist seven police officers permanently disabled line official duties ,0
2833,refugee,Curriculum includes Greek English math geography computers art offered certified Greek teachers qualified staff Save Children The teachers also include members refugee community,1
1615,homeless,In case I see regression  home becoming merely place  people homeless  city becoming colonial outpost driven empire builders  migrants refugees ,0
2469,vulnerable,One possibility causes consternation region Mr Trump settle dismantling North Korea s small fleet intercontinental ballistic missiles  eliminating ability strike United States  leaving South Korea Japan vulnerable   It would  America First  way   Mr Samore said  referring Mr Trump s campaign slogan ,0
2140,immigrant,The issue come forefront amid installation Italy s new populist leaders  includes staunchly antiimmigrant  rightwing party governing coalition ,0
2777,poor-families,The Hope Winter project aims keep SA warm h Our countrys cold winters especially hard poor families homeless people living streets,1
8554,poor-families,School going well It total number 19 teaching staff 2 administrative staff 1 librarian 2 supporting staff The total number students 392 97 SOS Kinderdorp 100 scholarship program rest surrounding community The scholarship program established save children target is children poor families risk losing parental care lost parents The organization provides school materials including uniforms exercise books,1
7734,hopeless,About 80 percent women experience  baby blues  within first weeks child birth  often defined mood swings irritability sadness  Maternal depression longer lasting moresevere symptoms  include anxiety  sleeplessness  extreme worry baby  feelings hopelessness  recurrent  intrusive thoughts  hurting baby ,0
7241,hopeless,Never years member ANC  I known Organisation confronted kind situation left many members supporters disappointed  disillusioned demoralised  A sense hopelessness loss confidence organisation seems overtaken  mention members general public ,0
5327,refugee,The Doing Our Bit  Refugees welcome  refugees election  talk take place St Luke s Anglican Church Thursday ,0
280,poor-families,The growing black middle class   amongst things  owes success educational opportunities provided government  Some new black professional middle classes poor families within ranks working class  We need proud achievements country celebrates 20 years democracy ,1
4436,immigrant,Rotterdam  Netherlands   AFP   Hundreds rightwing demonstrators crowded main square Rotterdam s central station Saturday protest describe  discrimination ordinary Dutch citizens  favour immigrants Muslims ,0
146,poor-families,This creates prospect poor families forced pay pockets extra visits health facilities ,0
2163,hopeless,Throughout years Do nt Tell Bride provided us laughs galore grooms  venue choices  While bride usually states preference castles  plush hotels celebrityworthy establishments  hopeless husbandstobe tend opt interesting  TV worthy  locations  circus  football stadium even bog ,0
7686,disabled,And healthcare disabled persons significantly need improved many even unable go hospitals seek medical treatment conditions ,0
4467,homeless,Joe Carolan  spokesperson People Before Profit  reminds us  In election year  real news story mistreatment poor  appalling levels homelessness record high levels youth suicide  ,0
3724,homeless,This collaboration Institut Onn Jaafar IOJ Yayasan Chow Kit YCK invites Malaysians provide breakfast homeless starting soup kitchen early 7am  They operate every two weeks first third Wednesday every month outside KL Krash Pad 346 Jalan Tuanku Abdul Rahman,1
2736,hopeless,So let us continue road  oppose Tory heartlessness make sure streets nt populated hopeless  helpless tragically addicted  h Value free unique service ,1
5626,disabled,Meanwhile  five races sailing event  Malaysia s Al Mustakim Matrin point  11th place singleperson keelboat  24mR  B2  disabled hands feet  category  collected 61 points ,0
6313,in-need,As person Ransilu Jayathilake kindhearted individual willingness help anyone needs help With world championships coming up still long way go international stage His ability believe never give sets apart many worldclass athletes Jayathilake looks like Sri Lankan powerlifting overall Right now needs encouragement support countrymen prepares take world,1
4198,vulnerable,It clear pronouncements made parties lot thought preceded promises making Kenyans likely disappointed  In retrospect  implementation free basic education Kenyans reminds us haphazard decisions serious ramifications education sector vulnerable members society ,0
8630,poor-families, Every family eligible program must covered Every child poor families must placed kept school must enjoy health nutrition assistance said Romualdez,1
7450,hopeless,The tour projects saw editors governor trekking several kilometres It show popularity residents different communities parts Port Harcourt metropolis visited cheer catch glimpse man He fondly called our Governor If democracy connecting people uplifting status development Waikiki carved name boulders history He welcomed everywhere connected disconnected people roads bridges leader consoled brokenhearted pensioners artisans civil servants many more gave hope hopeless hoipolloi,1
514,in-need, HERO  gives chance employees reach help need   shares CEMEX treasury operations team lead Asia Daisy delos Angeles  She also believes employee volunteerism  like  indicative employeecompany s unified mission demonstrate concern society ,1
4692,disabled, Disability wonderful area work I found people disabilities nt carry baggage   I always encouraged staff put subjects mirth working disabled   That set scene disabled people  It encouraged laugh staff  laugh   I always found laughter best medicine  ,0
2752,immigrant,President Trump s team investigate find many illegal immigrants part TGTE set using bogus names cover illegal status  As immigration lawyer  Rudrakumaran handling many bogus refugee claimants  Some may even LTTE cadres living voting illegally US per new US immigration laws need vetted ,0
4340,hopeless,In 2017  Kit Wong Jacada Travel personally tailored break Iceland couple self proclaimed  foodies  adventurers hopeless romantics  ,0
7960,immigrant,People Africa misled believing West prosperity idea drummed childhood continent dependent remittances overseas workers Borrowing words Thomas Hobbes I describe life many African immigrants industrialized world simply solitary poor nasty brutish short,1
7641,disabled,What replacing bendy bus poor alternative many disabled people  new Routemaster dreadful  room people s powerchairs ,0
155,homeless,Nona OGara supervisor center said residents out,1
6039,disabled,Angels  Scioscia said 3B Yunel Escobar s concussion symptoms stabilizing could return baseball activities early next week   There wo nt rehab assignment  s going need couple days  I think  make sure s ready  Scioscia said  Escobar placed sevenday disabled list Aug 20 ,0
580,migrant,The cities slated receive judges half 18013 pending immigration cases involve undocumented immigrants facing convicted criminal charges  according data provided Justice Department s Executive Office Immigration Review ,0
2603,migrant,He said administration mishandled family separations He also cited reports immigrants experienced sexual abuse government detention facilities said detained treated humanely,1
106,women,Join Girl Power Ministry worship h Prophet Bongi Ndimande  president Girl Power Ministry  GPM   invites women girls sixth annual conference GPM held Sasol Kinross Club 25 26 August ,0
3489,vulnerable,Vigbedore urged traditional leaders act ambassadors respective communities help reduce stigma restore hope vulnerable groups,1
4131,refugee,Britain said September would resettle 20000 Syrian refugees 2020  Germany world s biggest recipient new asylum claims 159000 first six months 2015 alone  according UNHCR,0
4491,poor-families, Volleyball reputation world school sports But disadvantaged school position provide facilities players need Moreover boys come poor families unfortunately parents also condition give support apart humble blessings Our boys brave win two three titles four five tournaments annually quite achievement point view Lakshan added,1
9598,poor-families,A Catholic mother convinced family different Christmas They saved money month decided presents help two poor families one Catholic one Buddhist  I want children learn true meaning Christmas said,1
3453,in-need,The offer take 20000 Syrians welcome Britain must take desperate group now longer five years play strong role solving Europes refugee crisis said,1
9645,refugee,Francis said enough say Be brave stay in hundreds thousands refugees march towards called the hope life,1
9400,disabled,Mzbel acceptance speech said disabled person despite disability like human being even could face physical mental challenge one way another,1
7054,refugee,My family Uganda Tanzania  I born UK moved Rwanda I 13  Nine months later I refugee family Rwandan genocide  Thereafter family shifted Uganda nothing  My drive desire help led start selling computers friends school Kampala  Shortly I established first company ,0
5719,refugee,Pope Francis visited refugee center wash kiss feet Muslim Orthodox Hindu Catholic refugees,1
5770,disabled,    The current government committed solving disabled soldier problem ,1
4534,homeless,I imagine must like women facing possibility homelessness For me real fear would thinking I belong anywhere That I home sense word goes far beyond walls roof,1
2303,migrant,Fresh fires broke Wednesday forest second day campaign destroy illegal migrant camp northern France leaving people fleeing belongings,1
873,poor-families,Referring fact children died Gorakhpurs Baba Raghav Das BRD Medical College Farrukhabad District Hospital belonged poor families Shiv Sena said instead acting God poor act government hospitals said appears God Death them,1
4249,refugee,Nauru depends Australia aid  Australia s asylumseeker camp brought Nauru extra revenue  respects disaster  Humanrights groups condemned  Detainees burned camp riot last year  Allegations surfaced guards sexually abusing camp s women children  Australia signed deal Cambodia September 26th send refugees Nauru Cambodia  Critics say fate could even worse ,0
1348,hopeless,We hearing woman s arbitrariness financial wrong many months  The government looked hopelessly without taking action  moved two years  Why still job OSD  She could suspended pending final adjudication corruption cases cases financial irregularities  Mind  state still paying salary reason whatever  How silly unethical ,0
4704,immigrant,Meizhou s opening created buzz Chinese community  Chinese students immigrants excited see Chinese brand could relate coming California  It also got attention American foodies ,0
8370,refugee,PatelAllie said packages contained essentials families needed specifically selected Women s Forum many refugee families unable grab essentials fled homes ,0
4951,homeless,LOS ANGELES  AP   A man deported United States six times expected court Wednesday face charges police say killed three people injured four attacks targeting sleeping homeless men California ,0
1415,refugee, We ve given clear commitment child refugees  ,0
589,in-need,Commenting recognition Ahmed Said Al Ibrahim General Manager Chief Corporate Services Officer commented Blood donation helps healthcare institutions provide safe blood units urgent need blood transfusion We honored receive recognition Ministry Health represented Department Blood Banking The appreciation motivate us organize blood donation drives As know blood donation noble thing helps safe lives improves health wellbeing need most ,1
1345,in-need,We helping battered women would take people Womens Refuge always someone need,1
7987,immigrant,Hong Kong seen surge arrivals teenagers mainland socalled oneway permit scheme immigrants  official data suggests  Last year  10538 people aged 10 19 entered ,0
4492,vulnerable,Stewart befriended vulnerable widow Ms Bailey internet 2011  earning way trust later  33 million estate launching  lovebombing  offensive ,0
2232,disabled,NEW YORK  AP   The New York Yankees put pitcher CC Sabathia 10day disabled list right knee inflammation ,0
5564,migrant,THE UNWANTED Rohingya migrants jump retrieve food supplies dropped Thai army helicopter boat floating Thai waters southern island Koh Lipe Andaman Sea May 14 2015 Photo Christophe ArchambaultAFP,1
2173,women,LWS established women early 1980s address needs stayathome women rapidly growing community resources  Since time group conducted classes served social incubation centre community groups became selfsustaining  The group sponsors weekly meetings Aware  antidepression charity ,0
3875,vulnerable, The organizers criminal scheme exploited vulnerable young women satisfy greed   US Attorney Jenny A Durkan said statement   They also sought protect business offering bribes law enforcement  ,0
7684,hopeless,The underrated film year huge return form mostly hopeless Keanu Reeves  A crazy action thriller retired widower hitman goes bizarre killing spree Alfie Allen kills dog  John Wick features splendid action sequences  outrageous appearance Ian McShane opener assassinsonly hotel crammed former cast members The Wire sardonic wit ll laughing wrong places  Plus  Alfie Allen gets slapped around lot  s love  John Wick 2 way  Take money ,0
6962,poor-families,One viewer tweeted   EastEnders back best  made cry Carmel tonight   second viewer wrote   Carmel absolutely broke heart tonight  I imagine poor families receiving news real life many ifs whysthis need change  ,1
7553,immigrant,President Barack Obama dodged Congress November 20 2014 announce steps would take protect immigrants live work illegally United States deportation defying Republican lawmakers  establishing executive orders,1
2845,hopeless,Determined see results election firsthand  leaves Yangon today   It good witness country  see happen  Before  last 10 20 years  I felt hopelessness country  But  I see little light  chance success  ,0
9488,hopeless,That foundation became oasis Grants Pen residents embraced motto Doing What Love Requires political tensions eased hopeless youth able get skills training foundation together HEART TrustNTA made employable ,1
8495,poor-families,He emphasized removal poorest cycle poverty said government launched major antipoverty measures including Benazir Income Support Program supports millions poor families across country,1
228,vulnerable,Without addressing issues possible another reporter come back 20 years later wonder vulnerable children may cursed starvation horribly premature death,1
2012,hopeless,History tells us lot good programmes got start one individual looked familiar landscape fresh way  These creative passionate individuals saw possibilities others saw hopelessness  imagined way forward others saw none  What change fundamental approach solving problems ,0
8030,refugee,What nations need begin rebuild spiritual walls broken  Book Nehemiah  Any nation shows mercy compassion refugees undocumented personnel receive great blessings Creator One gives power get wealth  h Paying taxes,1
6675,vulnerable,In preparing disaster recovery plan  businesses must carefully consider necessary steps taken event DDoS attack risk left vulnerable downtime  financial loss  emergency mitigation costs even extortion plots  Broadly  DDoS disaster recovery plan include detection  mitigation  ownership testing ,0
406,immigrant,Due poor security conditions region Libyas vast southern borders used crossing point illegal immigrants desperate reach Europe,1
8165,homeless,Through Gawad Kalinga Meloto proven major player housing industry helping provide decent homes sustainable livelihoods marginalized homeless Filipinos,1
4653,hopeless,Sec Tugade told Management Association Philippines  MAP  last Tuesday political differentiates administration past  Tugade said political must  accomplish seemingly hopelessly impossible task managing traffic situation ,0
1001,in-need,IS first captured city 2014 tens thousands fled badly need aid  charities saying  camps bursting seams  ,1
7021,homeless,A year Typhoon Yolandas vicious onslaught many parts Eastern Visayas millions still find homeless survivors beginning lose hope ever rebuilding lives witness administrations dismal efforts speed rehabilitation Many lowered expectations kind assistance ever receive national government noting number killed yet accurately determined recalling President BS chafed suggestions figure could reach 10000 reach Many us still vividly remember president downplayed estimates around 2500 interview CNNs Christiane Amanpour,1
6343,homeless,In Canada Christy recently completed school made impact spreading love streets Christmas day providing winter coats gloves providing support homeless people mercy weather,1
8268,homeless,Ramirez 13 years old first introduced sport honed skills Tuloy Foundation Muntinlupa sanctuary created efforts Fr Rocky Evangelista help hundreds underprivileged abandoned homeless Provides children opportunity learn academics physical education safe caring environment,1
2788,immigrant,Immigration always central part American experience  certain areas draw immigrants others ,0
139,migrant,The proposal  approved Office Management Budget  OMB   would require immigrant nonimmigrant visa applicants list social media identities used past five years ,0
5799,hopeless,A win former Secretary Mar Roxas presidential race predicted yesterday ranking leader Liberal Party opposition forces  hopelessly divided  political machinery ,0
8093,disabled, Most time hear people arguing favor including women governance vulnerable What people fail recognise however disabled people even vulnerable women need supported added,1
4830,women,The level hard work dedication success women envisioned years brought pinnacle success enjoy todayThe era women playing secondary role society over I was,1
4890,migrant,Without mentioning Rocha s name  group s board said statement organization support plan would require border security new immigration restriction exchange protecting young immigrants ,0
6181,migrant,Greek officials say already improved tasks  like fingerprinting arrivals  stepping sea patrols upgrading registration facilities migrants Greek islands ,0
2978,immigrant,The business established land north Perth 1939 northern Greek immigrant Dimitrios Trandos ,0
9674,poor-families,In addition trainee begs daily food survive Under practice poor families rural areas across 19 northern states beyond send children Islamic boarding schools cities northern Nigeria,1
251,in-need,Last Friday legendary boxer Muhammad Ali laid rest home town Louisville  Kentucky  Even death  message religious tolerance principle resonated clearly present sorely need peace understanding nations  Sadly  guys never received memo ,0
8836,disabled,I conclude essay questions government society Can place humor lives disabled Are disability friendly environments Nigeria Do barrierfree restaurants alternative routes disabled How people disabilities manage selfconfidence How feel need ask help Are people disabilities lawless Does government society owe debt people disabilities Abah wrote Port Harcourt,1
1409,immigrant,All done raise money Gordy Eva Hoffmans three charities Project Warmth Alberta Champions for purpose full disclosure Im board Operation Kickstart This year Project Warmth distribute 85000 pieces gently used cleaned coats hats gloves children need Alberta Champions recognizes historical figures helped build glorious province special Fields Fame monuments various locations around city come Project Kickstart helps immigrants looking work find them often Hoffmans incredible network friends acquaintances never afraid call upon help another person need,1
5193,homeless, We expected waiting list grow hidden homeless  families living overcrowded homes  people couch surfing others living substandard homes unsustainable conditions  come forward help  ,0
6637,disabled,Jeanmar Gomez  31  pitched hitless 11th return disabled list stint caused elbow injury  Philadelphia ended fivegame losing streak  winning fifth time 25 games  Colorado  NL s best record  four row ,0
7702,vulnerable, We remain equalweight China investmentgrade underweight highyield   Viktor Hjort  credit analyst Morgan Stanley  said   Following rally  highyield valuations back challenging end  given increased reliance external funding  see high yield vulnerable reversal credit conditions  ,0
5024,disabled,A 38000 elderly disabled people would received additional help pay soaring cost care period ,0
10379,poor-families,Many children poor families working class families struggled get universities parents afford fees So come poor family doomed forever become To remain inferior person said,1
5603,migrant,The two leading groups new members college students people frontline production work  industrial workers  farmers  herders migrant workers  accounting 40 per cent total new CPC members ,0
4864,migrant,In July  Philippine Embassy participated IOM sponsored workshop brought together Iraqi government agencies embassies laborsending countries discuss issues involving migrant workers country  In November  Philippine Embassy IOM conducted briefing human trafficking members Filipino Community Erbil ,0
6811,in-need,Many Muslims rely blessings must forget fate poor needy,1
482,refugee,Australia  well done discovering truth  economic refugees   Still convinced  refugees turned back possession IPhones  digital cameras  gold credit cards ,0
5342,women,Kenya national women volleyball team players celebrate dance scoring point Uganda 2018 FIVB World championship qualifiers women match Kasarani stadium Gymnasium July 28  2017  Kenya team 30  PhotoSportpicha h In Summary,0
382,in-need,Dr Lester Keith medical doctor professor business administration others inquire local transportation bring people need food university dinner 400 pm We use soup kitchens pickup locations work bring leftovers food wasted Dr Keith said,1
2306,refugee,President Bashar alAssad partly blamed sanctions turning many Syrians refugees  often heading Europe ,0
2460,migrant,The son workingclass Italian immigrants  Louis Silvie Zamperini born Olean  New York  January 26 1917  When child two  father moved family Torrance  California  finding employment railway electrician  Known home Toots  Louis spent delinquent boyhood brawling  thieving  running rackets  selling stolen scrap metal  assaulting police officers  By time enrolled Torrance High School serial troublemaker ,0
1556,women,Saudi Arabias King Salman ordered Tuesday women allowed drive cars major reform long sought rights activists Islamic kingdom By ,1
77,homeless,In September Major Nottle set foot Melbourne Canberra advocate national solution homeless problem,1
1140,migrant,As US departing UN Human Rights Council  violating human rights dealing illegal immigrants Mexican border  would inevitably take heavy toll name selfproclaimed human rights defender dent moral mojo ,0
6249,women,She reiterated ministrys commitment establish necessary legal policy framework address issues affecting womens rights gave strong indication hope Ghanaian women,1
10333,hopeless, For kids  shows someone loves cares follow   Principal Sherrie Gahn told Las Vegas Sun taping   When live existence everything seems hopeless  s amazing gift never forget  It s beyond wildest dreams  ,1
8758,vulnerable,In interview Samuel Oladimeji  MD CEO Fortis Mobile Money Limited  talks company  helped federal government achieve aim ameliorating sufferings poor vulnerable  He spoke Medinat Kanabe ,1
257,women,The discovery unusual origins Houston book group seven years ago  Three women group diagnosed breast cancer  Alison Henning  geologist mother two young boys  one ,0
7138,homeless,For 12 years Ruby lived life abuse drugs homelessness prostitution But two months ago joined lucky escape horrors prostitution,1
4298,hopeless,While Kenya democracy people right question election even seek nullification court  fine points expose low voter turnout narrative Nasa hopelessly shaky selfdefeatist ,0
2226,homeless,Mother three brink homeless h,1
9825,disabled,While Mseffer celebrates groups progress integrating disabled wants authorities get involved,1
7189,poor-families, This real source poverty trap  It keeps food tables poor families  It works social justice  ,0
7400,vulnerable, There encouraging news terms returning players week  Playing Arsenal away home always going tough  I nt think present United XI needs feel vulnerable ,0
1004,migrant,Dualidentity recently becoming cultural phenomenon  Results UK 2011 Census reveal British Asians make one million residents London alone  already heavily outweigh number migrant Asians London  399000  ,0
4313,homeless,As little girl I would cry walking streets Toronto I know help homeless I started feel like little girl again heartbroken peoples hardships But one big difference I longer felt hopeless,1
5775,refugee, I like sing song I let audience settle  right s finished I tell s  s song love  Folk songs usually songs white man white woman  struggle farmer outback  Syrian refugee leaving everything behind looking freedom  For music gives chance slap audience face  make comfortable  give squirm seat  put people place  You responsibility songwriter stage  There artists go song thank song thank  I nt  I try give balanced show song story  It s folk musician oldest form troubadour  ,0
4105,poor-families,Its Segamat division chief  Zahari Sarip said financial assistance wakaf fund could changed scholarships reward sign appreciation  especially first poor families go university ,0
7954,immigrant,Mgandilwa took time clarify operation targeting illegal immigrants traders misconstrued ,0
7783,immigrant,Trump demands 25 billion border wall offers Dreamer citizenship hPresident Donald Trump Wednesday previewed draft immigration law push next week said wants 25 billion March 17 6 billion pounds build border wall open granting citizenship illegal immigrants brought United States children,1
9850,homeless,Pope Francis made advocacy poor needy cornerstone papacy installing showers homeless near Vatican offering meals even VIP visit Sistine Chapel,1
1604,migrant,But July 19  Immigration Customs Enforcement Agency  ICE  ordered deported back Guatemala  Why  Because undocumented immigrant President Trump maintains undocumented immigrants responsible increase murder rate violent crimes decrease material standard living middle lowerclass citizens ,0
2603,migrant,He said administration mishandled family separations He also cited reports immigrants suffered sexual abuse government detention centers said detained treated humanely,1
1127,vulnerable, More 300 sick vulnerable cancer patients died Minister Motsoaledi MEC Dhlomo s watch seeming negligence   party said ,0
5627,migrant,Roughly 90 percent migrants reach Libyan post  jumpingoff point dangerous Mediterranean crossing Italy  cross Niger  making crucial partner Europe controlling migration flows ,0
1406,immigrant,Durban  The attempt Cato Ridge farming couple lend helping hand providing shelter 138 displaced immigrants  could see charged violating municipal bylaws evict foreigners farm ,0
506,women,And OPorter s comments media  women internet age nt unfounded  The Britishborn writer counts documentary maker  journalist  charityfounder  TV personality  radio broadcaster mother impressive resume  host bestselling books sleeve OPorter exactly kind refreshing author ve waiting  h A note relevant advertising,0
730,homeless,Boko Haram s sixyear campaign hardline Islamic state northeast Nigeria killed least 17000 people made 26 million others homeless ,0
8120,disabled,Now everyone wonders takes care herself living disabled son husband died 20 years ago,1
6136,refugee,In September photo baby Aylan Kurdis lifeless body lying face Turkish beach changed way Europeans viewed refugees arriving borders Hostility turned sense humanitarian duty,1
4453,immigrant,Sindh decides register  collect data immigrants posted National TheNews International  https  wwwthenewscompk October 25  2016 last updated October 25  2016  This news story related 45564TOOLONG   breaking news  latest news  pakistan ne  Permanent link news story  Sindh decides register  collect data immigrants  https  39611TOOLONG ,0
6811,in-need,While many Muslims may count blessings forget fate poor need help,1
7407,women,No rightthinking person could seriously consider supporting campaign called Team Ched But toxic reaction followed Evans decision social media horrifying watch The woman must humiliated enough see every aspect sex life courtroom subjected appalling abuse So too women trying speak her A fleeting glimpse ghastly public flogging exposed fundamental hypocrisy The recent release video recording Donald Trump making sexually offensive remarks women drawn worldwide condemnation,1
2872,homeless,Ms Archibald had place heart everyone firmly believed every person valued respected family said noting homeless person moving abroad Worked shelter  He would understanding brutal cruelty led death ,1
6058,disabled,Conservatives square deranged disrespect office presidency  hopefully  people political spectrum educate Ms Coulter relative merits attacking entire population disabled people ,0
143,disabled,The Small Business Development Fund also particular mandate special consideration disabled persons ,0
3597,women,It thought may involved assaults young women  particularly given reported conversation brother ,0
606,vulnerable,Born Christian  HUMILITY RESPECT especially elderly young society firm  apt intact  In like manner  DEFENCE JUSTICE helpless vulnerable much ,1
2695,hopeless,What instead observed everescalating education arms race  poorest children ended hopelessly illequipped fight  The signs around us  booming billionpound industry private tutors paid boost pupils    grades  sharpelbowed tiger parents stopping nothing get children best schools  stressedout students trying navigate complex often baffling university admissions system ,1
6395,refugee,A kindhearted woman rescued 11yearold girl home Sri Lankan refugee camp near Madurai reunited family help Tiruchi police,1
2998,disabled, If somebody s alleging mistreatment 12yearold severely disabled child  course understand initial reaction aggressive   said   However  I believe able present district attorney s office ample evidence Ms Bronte mistreat neglect son  She loves son wants s best  ,0
4650,in-need, The government need gain income terms taxes establishing private medical universities  They least concerned quality education would offered universities   said ,0
5984,migrant,The UAE largest number Indian immigrants guest workers world ,0
7706,vulnerable,Newly mobile toddlers common lead victims  schoolaged kids adults also vulnerable ,0
3927,poor-families,The Bureau Fire Protection  BFP  always warns us unattended stoves kitchen fires  Never ever leave fire kitchen unattended  whether gas  electric  open fire  Then s tendency overload electrical systems  Most urban poor families use octopus wires use outlets available resulting hotwiring caused many conflagration  Candles also among common causes  This even dangerous use candles poor live cramp spaces single fire could easily engulf whole community minutes ,0
5195,hopeless,But striking Trumps response bleak picture paints innercity America black life poverty gun violence poor education hopelessness,1
9673,in-need, At ONYX care wellbeing guests stay us also community live work As part core value Rice In  responsible inspiring compassionate enthusiastic  team members driven make difference contribute rewarding environment volunteerism said Mr Simon Dell Vice President Regional General Manager North Asia ONYX Hospitality Group said  We proud trusted partner St James Settlement recognized We continue observe address social needs local community bring better quality life need ,1
3731,refugee,Beside  Russian President urged strengthen control refugees flow Russia Europe across territory  h Leave Reply,0
7095,homeless,Fighting homelessness fashion business model two Messiah College graduates donating profits new clothing company help people streets,1
4174,hopeless,They say things like   You know  s nothing I  father money take college   think s unable anything  Feeling helpless hopeless comes clearly depressed person ,0
5105,migrant,This film neglectful clunky script horrific accents Irish immigration story second Gang New York It shows cruelty injustice Irish immigrants subjected cold new world struggle better life,1
2363,immigrant, The state Roraima conditions shelter immigrants   said ,0
1515,in-need,News hRescuing Mentally Illh CUMI brings hope many people need rehabilitation,1
7256,women,The subtext finished work women dared choose average must made kind mistake What thinking At least treated boring false modesty harmful  cultural not cultural habit selfloathing They probably also candidates body dysmorphia andor fullblown existential crisis It clear lack selfesteem,1
3088,migrant,February s Chinese New Year celebrations Sydney featured talks local historians  ChineseAustralian history museums planning new exhibitions connect story Australia s earliest Chinese immigrants newest  community organisations hosting regular talks around Chinese figures Australian history ,0
7274,hopeless,Pulitzer Prizewinning journalist Roy Gutman author How We Missed Story argued journalism conflict zones provides changemakers provides hope antidote hopelessness,1
1619,hopeless,By donating blood many lives saved hope given many whose situation would otherwise hopeless,1
1713,disabled,Now economic pie shrinking price oil alltime low  struggle upkeep bias would disastrous people constitute biased system creative intellectually disabled contribute new order ,0
9850,homeless,Pope Francis made papacy protect poor needy setting shower stalls homeless near Vatican offering meals VIPstyle visits Sistine Chapel made cornerstone,1
1839,immigrant,Police hold 42 illegal immigrants Rukwa,0
353,refugee,These migrants many refugees desperate better future Ban said We must strengthen search rescue operations stop criminals exploiting vulnerable people We must address  roots problem,1
514,in-need,HERO empowers employees reach help need shares Daisy delos Angeles team leader CEMEXs Asia Treasury Operations team employees companies care society,1
1556,women,Saudi Arabias King Salman Tuesday ordered women allowed drive implementing major reform rights activists Islamic kingdom long calling for Through ,1
1448,immigrant,The decision taken provide opportunity immigrants failed take advantage ongoing general pardon leave country  The announcement came June 25  reports stateowned Saudi Press Agency ,0
5425,homeless,Since book published I stunned hear many people suffered humiliation homelessness I remember particularly heartbreaking account woman lived car daughter Ive received many stories men women ages Ive wondered far weve come judgmental attitudes Because increase compassion leads action solve problem,1
6408,refugee,Can tourism provide solutions long term settlement hundreds thousands Rohingya Muslim refugees crossing border Myanmar Bangladesh ,0
4640,poor-families,TPB Popote launched Tuesday President Jakaya Kikwete said new banking service enable money easily reach poor families living rural areas ,0
5039,poor-families,Harvey said issue violence children crucial country limited poor families marginalized children children living shadow conflict,1
4263,poor-families,Christmas New Year here Families across Nigeria come together celebrate But millions poor families celebrate occasions hunger fear anxiety,1
285,immigrant,On April 6  arrested Cambodian police raid illegal immigrants  investigators said ,0
1378,migrant,The immediate Trump s promise reduce domestic corporation tax 35 15 inevitable consequence Irish tax revenues multinationals others include threat deport undocumented immigrants place obstacles young people making study work trips States  Not mention knockon effect victory election extreme rightwing forces France  Netherlands  Italy possibly Germany refugee flow persists  coming year ,0
864,hopeless,The minimum requirements job experience averaging two three years advertised jobs done nothing deprive youngsters opportunities work earn respectable living  It rendered hopeless ,1
1824,poor-families,I climb peaks raise funds directed towards education least 1 5 girls age These girls necessarily chosen poor families India rather across world she said,1
9888,homeless,After weekend trip community center speaking homeless CY Leung inset suggested opponents responsible local housing issues Credits Facebook Reuters h How cold weather exposed failings Leungs government,1
